prob,wnid_words,wnid,Class,key
0.39327242970466614,Gordon setter,n02101006,dog,10920
0.7457401156425476,tabby,n02122878,cat,7826
0.7457401156425476,tabby,n02123045,cat,9728
0.46377071738243103,tabby,n02122878,cat,5014
0.46377071738243103,tabby,n02123045,cat,12163
0.43090030550956726,Appenzeller,n02107908,dog,5939
0.6376610398292542,miniature pinscher,n02107312,dog,4361
0.7731768488883972,Tibetan mastiff,n02108551,dog,4638
0.9165899157524109,Mexican hairless,n02113978,dog,1447
0.4093359410762787,Egyptian cat,n02124075,cat,4415
0.9043385982513428,kelpie,n02105412,dog,7034
0.6532846689224243,Siberian husky,n02110185,dog,3468
0.13133947551250458,Norfolk terrier,n02094114,dog,6784
0.283244252204895,Staffordshire bullterrier,n02093256,dog,2232
0.28210559487342834,tiger cat,n02123159,cat,1560
0.7955518364906311,papillon,n02086910,dog,11146
0.49777257442474365,Doberman,n02107142,dog,1564
0.6193417906761169,Egyptian cat,n02124075,cat,11388
0.9592139720916748,Chihuahua,n02085620,dog,8495
0.6575868725776672,Rhodesian ridgeback,n02087394,dog,8269
0.38879168033599854,black-and-tan coonhound,n02089078,dog,5109
0.8335903286933899,Airedale,n02096051,dog,942
0.35299941897392273,tabby,n02122878,cat,6324
0.35299941897392273,tabby,n02123045,cat,5683
0.5824888944625854,Siamese cat,n02123597,cat,8529
0.646855890750885,American Staffordshire terrier,n02093428,dog,8260
0.41750404238700867,tabby,n02122878,cat,8823
0.41750404238700867,tabby,n02123045,cat,633
0.41531771421432495,Egyptian cat,n02124075,cat,2390
0.22092902660369873,scale,,,6864
0.7119584083557129,beagle,n02088364,dog,7980
0.29235926270484924,tabby,n02122878,cat,9085
0.29235926270484924,tabby,n02123045,cat,3742
0.5661843419075012,Shetland sheepdog,n02105855,dog,1386
0.5610208511352539,tabby,n02122878,cat,12303
0.5610208511352539,tabby,n02123045,cat,10971
0.6112810969352722,Egyptian cat,n02124075,cat,9376
0.42789435386657715,tabby,n02122878,cat,22
0.42789435386657715,tabby,n02123045,cat,5982
0.24491599202156067,bloodhound,n02088466,dog,8312
0.89118891954422,Chesapeake Bay retriever,n02099849,dog,7205
0.9140447974205017,bull mastiff,n02108422,dog,11807
0.09227914363145828,Labrador retriever,n02099712,dog,2497
0.5702813863754272,Egyptian cat,n02124075,cat,10728
0.39196714758872986,Egyptian cat,n02124075,cat,4212
0.20275108516216278,American Staffordshire terrier,n02093428,dog,6733
0.5036642551422119,toy poodle,n02113624,dog,11074
0.48190489411354065,tiger cat,n02123159,cat,10317
0.6308580040931702,Shih-Tzu,n02086240,dog,8443
0.4506264626979828,Dandie Dinmont,n02096437,dog,11770
0.1277501881122589,Egyptian cat,n02124075,cat,11191
0.6038217544555664,wire-haired fox terrier,n02095314,dog,12099
0.34628331661224365,tabby,n02122878,cat,10671
0.34628331661224365,tabby,n02123045,cat,3794
0.10142112523317337,EntleBucher,n02108000,dog,7620
0.3538613021373749,tabby,n02122878,cat,6970
0.3538613021373749,tabby,n02123045,cat,4743
0.16314005851745605,folding chair,,,3303
0.47742846608161926,tiger cat,n02123159,cat,3157
0.9707918763160706,tabby,n02122878,cat,9859
0.9707918763160706,tabby,n02123045,cat,3681
0.7295556664466858,Egyptian cat,n02124075,cat,6119
0.5021259188652039,tabby,n02122878,cat,5800
0.5021259188652039,tabby,n02123045,cat,4612
0.35466644167900085,beagle,n02088364,dog,5839
0.6327044367790222,tabby,n02122878,cat,6035
0.6327044367790222,tabby,n02123045,cat,4482
0.4083087742328644,golden retriever,n02099601,dog,8040
0.2737988233566284,Persian cat,n02123394,cat,2521
0.2598646283149719,Egyptian cat,n02124075,cat,9243
0.9083114862442017,West Highland white terrier,n02098286,dog,12
0.6873691082000732,tabby,n02122878,cat,1920
0.6873691082000732,tabby,n02123045,cat,5919
0.654708743095398,West Highland white terrier,n02098286,dog,630
0.1750161498785019,dishwasher,,,3552
0.12705864012241364,tiger cat,n02123159,cat,852
0.47703152894973755,polecat,,,5924
0.5615844130516052,kuvasz,n02104029,dog,12472
0.27873659133911133,doormat,,,1219
0.14378708600997925,miniature schnauzer,n02097047,dog,5090
0.4969462752342224,Saluki,n02091831,dog,4470
0.5055251717567444,Persian cat,n02123394,cat,3434
0.8387009501457214,Leonberg,n02111129,dog,8713
0.08340153843164444,Siamese cat,n02123597,cat,5650
0.33172303438186646,Persian cat,n02123394,cat,46
0.8771711587905884,flat-coated retriever,n02099267,dog,2366
0.3673795759677887,golden retriever,n02099601,dog,5193
0.7192056179046631,Labrador retriever,n02099712,dog,2772
0.40315887331962585,flat-coated retriever,n02099267,dog,362
0.20128899812698364,English setter,n02100735,dog,630
0.5176346898078918,miniature poodle,n02113712,dog,1884
0.14901134371757507,Egyptian cat,n02124075,cat,7155
0.7719184756278992,Rottweiler,n02106550,dog,6515
0.5638189911842346,Persian cat,n02123394,cat,151
0.14906184375286102,Chihuahua,n02085620,dog,2394
0.48819831013679504,Egyptian cat,n02124075,cat,3595
0.41043028235435486,groenendael,n02105056,dog,4959
0.5759099125862122,Great Pyrenees,n02111500,dog,7335
0.15085437893867493,Egyptian cat,n02124075,cat,2629
0.3514208495616913,toy terrier,n02087046,dog,9701
0.2869079113006592,tabby,n02122878,cat,12367
0.2869079113006592,tabby,n02123045,cat,7049
0.6028798818588257,miniature poodle,n02113712,dog,7950
0.5670881867408752,schipperke,n02104365,dog,5822
0.2782870829105377,window screen,,,8180
0.2491699457168579,German short-haired pointer,n02100236,dog,3635
0.8078098297119141,malinois,n02105162,dog,11318
0.3721490502357483,German shepherd,n02106662,dog,6787
0.6969519257545471,Italian greyhound,n02091032,dog,9783
0.8103237748146057,prayer rug,,,11306
0.3614787459373474,Egyptian cat,n02124075,cat,8540
0.8864097595214844,Rhodesian ridgeback,n02087394,dog,7065
0.44701382517814636,tabby,n02122878,cat,7420
0.44701382517814636,tabby,n02123045,cat,5025
0.6027325987815857,Shih-Tzu,n02086240,dog,7223
0.3764638304710388,tiger cat,n02123159,cat,5673
0.3017227351665497,plastic bag,,,692
0.38309377431869507,redbone,n02090379,dog,9750
0.4653121829032898,Pekinese,n02086079,dog,7388
0.15514394640922546,tabby,n02122878,cat,7054
0.15514394640922546,tabby,n02123045,cat,8389
0.5438477993011475,tabby,n02122878,cat,11257
0.5438477993011475,tabby,n02123045,cat,11717
0.3288482427597046,beagle,n02088364,dog,6816
0.45711585879325867,Appenzeller,n02107908,dog,977
0.7599232196807861,Siamese cat,n02123597,cat,3912
0.9185872077941895,boxer,n02108089,dog,5836
0.2992093563079834,tabby,n02122878,cat,7141
0.2992093563079834,tabby,n02123045,cat,7850
0.7962983250617981,Rhodesian ridgeback,n02087394,dog,3226
0.6105484962463379,kelpie,n02105412,dog,5189
0.9563297629356384,pug,n02110958,dog,3897
0.6024754643440247,Siamese cat,n02123597,cat,6467
0.6624580025672913,redbone,n02090379,dog,6244
0.6476926803588867,Egyptian cat,n02124075,cat,4230
0.49121108651161194,dingo,,,5126
0.6181901693344116,tabby,n02122878,cat,5357
0.6181901693344116,tabby,n02123045,cat,10982
0.4114391505718231,English foxhound,n02089973,dog,9747
0.23152200877666473,standard schnauzer,n02097209,dog,5931
0.7333548069000244,Egyptian cat,n02124075,cat,221
0.5104811787605286,silky terrier,n02097658,dog,160
0.8896667957305908,Persian cat,n02123394,cat,7275
0.16846305131912231,Brabancon griffon,n02112706,dog,1016
0.17481273412704468,Border collie,n02106166,dog,8567
0.7302859425544739,German shepherd,n02106662,dog,6380
0.6304423809051514,tabby,n02122878,cat,6944
0.6304423809051514,tabby,n02123045,cat,10249
0.2929023206233978,Egyptian cat,n02124075,cat,1781
0.9461939930915833,Shih-Tzu,n02086240,dog,4083
0.32903411984443665,Persian cat,n02123394,cat,11265
0.22069968283176422,Egyptian cat,n02124075,cat,391
0.21690721809864044,Great Pyrenees,n02111500,dog,5055
0.686536967754364,Rhodesian ridgeback,n02087394,dog,5579
0.723727285861969,tabby,n02122878,cat,5657
0.723727285861969,tabby,n02123045,cat,11848
0.36558741331100464,Chihuahua,n02085620,dog,2261
0.9107396602630615,Persian cat,n02123394,cat,7637
0.12735463678836823,Egyptian cat,n02124075,cat,12081
0.576994776725769,tabby,n02122878,cat,3509
0.576994776725769,tabby,n02123045,cat,9562
0.3762626051902771,Chihuahua,n02085620,dog,1816
0.40795594453811646,Rhodesian ridgeback,n02087394,dog,2825
0.4747161865234375,Staffordshire bullterrier,n02093256,dog,6817
0.6996968984603882,bull mastiff,n02108422,dog,6407
0.8138512969017029,boxer,n02108089,dog,5334
0.28930580615997314,tabby,n02122878,cat,3019
0.28930580615997314,tabby,n02123045,cat,2663
0.23106303811073303,tabby,n02122878,cat,1034
0.23106303811073303,tabby,n02123045,cat,1609
0.413374662399292,book jacket,,,2312
0.32139045000076294,tabby,n02122878,cat,4494
0.32139045000076294,tabby,n02123045,cat,9485
0.8132870197296143,Labrador retriever,n02099712,dog,6084
0.5401548743247986,Pomeranian,n02112018,dog,5800
0.8230550289154053,Egyptian cat,n02124075,cat,2933
0.4485134482383728,Egyptian cat,n02124075,cat,9377
0.7494139075279236,collie,n02106030,dog,3889
0.3276434540748596,chainlink fence,,,5558
0.30740833282470703,Norwich terrier,n02094258,dog,5321
0.5275465250015259,Egyptian cat,n02124075,cat,6998
0.14323794841766357,tabby,n02122878,cat,11646
0.14323794841766357,tabby,n02123045,cat,6569
0.2932441532611847,tabby,n02122878,cat,12354
0.2932441532611847,tabby,n02123045,cat,5692
0.5236931443214417,Persian cat,n02123394,cat,9117
0.23160797357559204,kelpie,n02105412,dog,1453
0.22788095474243164,Labrador retriever,n02099712,dog,10365
0.19608551263809204,Border collie,n02106166,dog,10047
0.7857245802879333,Chihuahua,n02085620,dog,9461
0.49260297417640686,tabby,n02122878,cat,5783
0.49260297417640686,tabby,n02123045,cat,2653
0.6055581569671631,tabby,n02122878,cat,4229
0.6055581569671631,tabby,n02123045,cat,10650
0.08314014971256256,Egyptian cat,n02124075,cat,6658
0.38983166217803955,tabby,n02122878,cat,2846
0.38983166217803955,tabby,n02123045,cat,6064
0.30916428565979004,kelpie,n02105412,dog,7356
0.22250062227249146,Egyptian cat,n02124075,cat,9063
0.9211376309394836,Maltese dog,n02085936,dog,2535
0.9331989288330078,Maltese dog,n02085936,dog,8644
0.396210640668869,tabby,n02122878,cat,11788
0.396210640668869,tabby,n02123045,cat,9331
0.35034215450286865,Persian cat,n02123394,cat,1071
0.5010770559310913,Egyptian cat,n02124075,cat,3496
0.8720581531524658,bluetick,n02088632,dog,5312
0.16691754758358002,Irish wolfhound,n02090721,dog,7653
0.4949952960014343,tabby,n02122878,cat,2912
0.4949952960014343,tabby,n02123045,cat,8019
0.4631728231906891,Persian cat,n02123394,cat,9291
0.8286178112030029,Siamese cat,n02123597,cat,10330
0.8087865710258484,beagle,n02088364,dog,9044
0.17225010693073273,toy terrier,n02087046,dog,9597
0.3687439262866974,toy terrier,n02087046,dog,9616
0.8554759621620178,Bedlington terrier,n02093647,dog,2982
0.14331629872322083,Egyptian cat,n02124075,cat,280
0.33087536692619324,kelpie,n02105412,dog,2602
0.9045639038085938,Persian cat,n02123394,cat,7331
0.46990758180618286,Egyptian cat,n02124075,cat,8143
0.25937649607658386,Egyptian cat,n02124075,cat,6389
0.2598884403705597,shoji,,,2668
0.6984574794769287,flat-coated retriever,n02099267,dog,9433
0.35356253385543823,Border terrier,n02093754,dog,5416
0.4034493565559387,American Staffordshire terrier,n02093428,dog,11147
0.8273597359657288,borzoi,n02090622,dog,3308
0.6518346071243286,Boston bull,n02096585,dog,350
0.13936540484428406,Egyptian cat,n02124075,cat,74
0.7721859216690063,Labrador retriever,n02099712,dog,7188
0.5178636312484741,Bernese mountain dog,n02107683,dog,4201
0.919609785079956,tabby,n02122878,cat,5852
0.919609785079956,tabby,n02123045,cat,7256
0.5544430017471313,bluetick,n02088632,dog,11400
0.461627334356308,skunk,,,201
0.4612377882003784,Egyptian cat,n02124075,cat,6383
0.9000619649887085,Persian cat,n02123394,cat,1458
0.8806130290031433,Labrador retriever,n02099712,dog,6647
0.7752108573913574,tabby,n02122878,cat,9541
0.7752108573913574,tabby,n02123045,cat,7129
0.48408564925193787,toy terrier,n02087046,dog,5060
0.7156857252120972,tabby,n02122878,cat,6307
0.7156857252120972,tabby,n02123045,cat,3161
0.16270841658115387,hyena,,,4606
0.6268811821937561,tabby,n02122878,cat,8679
0.6268811821937561,tabby,n02123045,cat,5274
0.144230455160141,pinwheel,,,3394
0.06644660234451294,window screen,,,11477
0.8740213513374329,Samoyed,n02111889,dog,8197
0.378920316696167,tennis ball,,,6015
0.08307443559169769,weasel,,,9271
0.18879562616348267,Egyptian cat,n02124075,cat,11142
0.3650531470775604,golden retriever,n02099601,dog,12238
0.6544011235237122,bloodhound,n02088466,dog,11587
0.7371116876602173,Rottweiler,n02106550,dog,10981
0.18385644257068634,Norwegian elkhound,n02091467,dog,6557
0.8338394165039062,beagle,n02088364,dog,8073
0.7470332980155945,kelpie,n02105412,dog,11756
0.860973596572876,Labrador retriever,n02099712,dog,8631
0.11101007461547852,black-footed ferret,,,6606
0.2800194323062897,Egyptian cat,n02124075,cat,2456
0.5867807865142822,Siberian husky,n02110185,dog,10394
0.6085727214813232,Egyptian cat,n02124075,cat,2700
0.8003026247024536,Persian cat,n02123394,cat,8454
0.8888744711875916,Persian cat,n02123394,cat,5571
0.7368448972702026,German short-haired pointer,n02100236,dog,6822
0.803682267665863,Great Pyrenees,n02111500,dog,11861
0.5183414816856384,Egyptian cat,n02124075,cat,6897
0.8081230521202087,Egyptian cat,n02124075,cat,12330
0.8645551800727844,Staffordshire bullterrier,n02093256,dog,6038
0.3594883382320404,kelpie,n02105412,dog,10805
0.9097289443016052,affenpinscher,n02110627,dog,8415
0.19902458786964417,Labrador retriever,n02099712,dog,535
0.710924506187439,bluetick,n02088632,dog,7482
0.7623013257980347,Persian cat,n02123394,cat,4206
0.7347756624221802,beagle,n02088364,dog,2719
0.3741753101348877,tabby,n02122878,cat,676
0.3741753101348877,tabby,n02123045,cat,1067
0.5758031606674194,Egyptian cat,n02124075,cat,8348
0.6824138760566711,Egyptian cat,n02124075,cat,7472
0.4453457295894623,miniature pinscher,n02107312,dog,6091
0.3954768478870392,Egyptian cat,n02124075,cat,11173
0.32271385192871094,Egyptian cat,n02124075,cat,12149
0.4290478825569153,Tibetan terrier,n02097474,dog,1962
0.9600114822387695,quilt,,,8677
0.40049970149993896,tabby,n02122878,cat,4621
0.40049970149993896,tabby,n02123045,cat,12031
0.13086152076721191,Rhodesian ridgeback,n02087394,dog,9870
0.762516975402832,tabby,n02122878,cat,9674
0.762516975402832,tabby,n02123045,cat,1090
0.7004758715629578,tabby,n02122878,cat,1792
0.7004758715629578,tabby,n02123045,cat,651
0.20316572487354279,quilt,,,628
0.2793766260147095,Brittany spaniel,n02101388,dog,9588
0.6436154246330261,Doberman,n02107142,dog,6128
0.9154409170150757,tabby,n02122878,cat,9912
0.9154409170150757,tabby,n02123045,cat,1798
0.5722029209136963,lynx,,,1176
0.5574309825897217,boxer,n02108089,dog,11428
0.9185376763343811,Egyptian cat,n02124075,cat,1501
0.8805577754974365,Labrador retriever,n02099712,dog,9001
0.5650217533111572,Egyptian cat,n02124075,cat,1233
0.7521623969078064,Persian cat,n02123394,cat,6834
0.3880803883075714,Persian cat,n02123394,cat,1009
0.661422610282898,Egyptian cat,n02124075,cat,2364
0.6176385283470154,tabby,n02122878,cat,7445
0.6176385283470154,tabby,n02123045,cat,2726
0.3250330984592438,schipperke,n02104365,dog,2984
0.6349268555641174,miniature poodle,n02113712,dog,5008
0.13099923729896545,tabby,n02122878,cat,7945
0.13099923729896545,tabby,n02123045,cat,2639
0.7886791229248047,Egyptian cat,n02124075,cat,3712
0.7954983711242676,Egyptian cat,n02124075,cat,6770
0.27699577808380127,tiger cat,n02123159,cat,10884
0.5125723481178284,Staffordshire bullterrier,n02093256,dog,11701
0.21093213558197021,Persian cat,n02123394,cat,1960
0.5846341848373413,Chihuahua,n02085620,dog,7365
0.2966389060020447,Chihuahua,n02085620,dog,4313
0.5221076607704163,Great Dane,n02109047,dog,4594
0.3559116721153259,tiger cat,n02123159,cat,5902
0.6398855447769165,tiger cat,n02123159,cat,4201
0.9160571098327637,Labrador retriever,n02099712,dog,1213
0.3656429052352905,Egyptian cat,n02124075,cat,5687
0.3460846543312073,Persian cat,n02123394,cat,12322
0.5309703946113586,Egyptian cat,n02124075,cat,6540
0.6594377756118774,tabby,n02122878,cat,11418
0.6594377756118774,tabby,n02123045,cat,6424
0.2536618411540985,Dandie Dinmont,n02096437,dog,2174
0.8360652327537537,bluetick,n02088632,dog,1305
0.674753725528717,otterhound,n02091635,dog,2458
0.24228382110595703,Walker hound,n02089867,dog,12165
0.43873342871665955,Dandie Dinmont,n02096437,dog,10461
0.08818704634904861,tabby,n02122878,cat,5561
0.08818704634904861,tabby,n02123045,cat,5262
0.35285261273384094,vizsla,n02100583,dog,10378
0.47089821100234985,Egyptian cat,n02124075,cat,6872
0.14834116399288177,Labrador retriever,n02099712,dog,2420
0.22057735919952393,tabby,n02122878,cat,6100
0.22057735919952393,tabby,n02123045,cat,4018
0.4831348657608032,Tibetan mastiff,n02108551,dog,9599
0.20210584998130798,Egyptian cat,n02124075,cat,10653
0.29843536019325256,Egyptian cat,n02124075,cat,10588
0.456188827753067,Egyptian cat,n02124075,cat,8442
0.5823472142219543,redbone,n02090379,dog,2320
0.21368879079818726,basenji,n02110806,dog,405
0.467102974653244,tiger cat,n02123159,cat,11338
0.7791028618812561,Egyptian cat,n02124075,cat,6629
0.37239524722099304,Persian cat,n02123394,cat,11748
0.4934321939945221,Labrador retriever,n02099712,dog,11983
0.9257681965827942,Siamese cat,n02123597,cat,7632
0.8827789425849915,bull mastiff,n02108422,dog,6458
0.2319512516260147,tiger cat,n02123159,cat,1436
0.6867778301239014,basset,n02088238,dog,1323
0.8067951798439026,Persian cat,n02123394,cat,12456
0.5493291616439819,Rhodesian ridgeback,n02087394,dog,4224
0.5404190421104431,tabby,n02122878,cat,3895
0.5404190421104431,tabby,n02123045,cat,10275
0.7968762516975403,hamper,,,11471
0.4305953085422516,tabby,n02122878,cat,7572
0.4305953085422516,tabby,n02123045,cat,6121
0.3890437185764313,window screen,,,3232
0.5197411179542542,Staffordshire bullterrier,n02093256,dog,9981
0.4531279504299164,tabby,n02122878,cat,8392
0.4531279504299164,tabby,n02123045,cat,10841
0.5656800866127014,cocker spaniel,n02102318,dog,1048
0.5414207577705383,Ibizan hound,n02091244,dog,10664
0.8968791961669922,vizsla,n02100583,dog,3791
0.39332282543182373,vizsla,n02100583,dog,8264
0.34859174489974976,kelpie,n02105412,dog,12140
0.5043940544128418,bucket,,,6573
0.7918976545333862,Staffordshire bullterrier,n02093256,dog,4188
0.29816848039627075,Angora,n02123478,cat,10243
0.34192848205566406,Egyptian cat,n02124075,cat,7359
0.14830152690410614,water bottle,,,1448
0.5097428560256958,tabby,n02122878,cat,11229
0.5097428560256958,tabby,n02123045,cat,11781
0.10268334299325943,wire-haired fox terrier,n02095314,dog,7275
0.8094226121902466,tabby,n02122878,cat,3759
0.8094226121902466,tabby,n02123045,cat,7680
0.9607075452804565,cocker spaniel,n02102318,dog,1713
0.8532918691635132,Great Dane,n02109047,dog,4157
0.25988489389419556,Egyptian cat,n02124075,cat,5533
0.321959525346756,redbone,n02090379,dog,2191
0.45501330494880676,Border collie,n02106166,dog,12205
0.7593041062355042,French bulldog,n02108915,dog,6092
0.35789555311203003,schipperke,n02104365,dog,4832
0.7662310600280762,paper towel,,,421
0.144010528922081,toy terrier,n02087046,dog,1498
0.4444461762905121,Egyptian cat,n02124075,cat,5832
0.17745697498321533,tiger cat,n02123159,cat,7944
0.2884882092475891,tabby,n02122878,cat,12039
0.2884882092475891,tabby,n02123045,cat,10089
0.25299951434135437,Great Dane,n02109047,dog,6299
0.5183313488960266,tiger cat,n02123159,cat,3659
0.6517543792724609,Egyptian cat,n02124075,cat,9475
0.7293692231178284,Labrador retriever,n02099712,dog,1802
0.652403712272644,pug,n02110958,dog,3733
0.5073543787002563,Chihuahua,n02085620,dog,5818
0.1880437731742859,Norwich terrier,n02094258,dog,1209
0.42144066095352173,lynx,,,10726
0.6049028038978577,Labrador retriever,n02099712,dog,9295
0.542302668094635,tiger cat,n02123159,cat,5887
0.07979490607976913,Egyptian cat,n02124075,cat,1413
0.4619078040122986,basset,n02088238,dog,7470
0.5211398005485535,Egyptian cat,n02124075,cat,3947
0.8098391890525818,German short-haired pointer,n02100236,dog,2051
0.7112140655517578,tabby,n02122878,cat,5847
0.7112140655517578,tabby,n02123045,cat,7646
0.597240686416626,tabby,n02122878,cat,1547
0.597240686416626,tabby,n02123045,cat,10226
0.8232520818710327,tabby,n02122878,cat,5966
0.8232520818710327,tabby,n02123045,cat,11713
0.8092512488365173,tabby,n02122878,cat,933
0.8092512488365173,tabby,n02123045,cat,2533
0.29075098037719727,Border collie,n02106166,dog,11916
0.17129124701023102,bloodhound,n02088466,dog,6454
0.18327802419662476,dingo,,,771
0.4643244445323944,Chesapeake Bay retriever,n02099849,dog,11673
0.8971872925758362,American Staffordshire terrier,n02093428,dog,10470
0.9352510571479797,German shepherd,n02106662,dog,1553
0.22213508188724518,tabby,n02122878,cat,517
0.22213508188724518,tabby,n02123045,cat,1874
0.8172905445098877,beagle,n02088364,dog,9441
0.9262663722038269,Doberman,n02107142,dog,380
0.23651628196239471,Staffordshire bullterrier,n02093256,dog,7464
0.8554443717002869,Labrador retriever,n02099712,dog,11971
0.10476484149694443,tiger cat,n02123159,cat,9878
0.5714237093925476,kelpie,n02105412,dog,2670
0.7424485087394714,tabby,n02122878,cat,10917
0.7424485087394714,tabby,n02123045,cat,11555
0.6128603219985962,flat-coated retriever,n02099267,dog,11944
0.3252679705619812,Chesapeake Bay retriever,n02099849,dog,5744
0.276315301656723,dingo,,,4754
0.2244592010974884,affenpinscher,n02110627,dog,10220
0.5936807990074158,Egyptian cat,n02124075,cat,11785
0.6718987226486206,Walker hound,n02089867,dog,5647
0.47422727942466736,tabby,n02122878,cat,10049
0.47422727942466736,tabby,n02123045,cat,11935
0.2676963806152344,German short-haired pointer,n02100236,dog,3179
0.716938853263855,tiger cat,n02123159,cat,3550
0.8318988680839539,Chihuahua,n02085620,dog,10926
0.38093069195747375,groenendael,n02105056,dog,2564
0.29237136244773865,tabby,n02122878,cat,3072
0.29237136244773865,tabby,n02123045,cat,7296
0.6095440983772278,Egyptian cat,n02124075,cat,2761
0.6149845719337463,tiger cat,n02123159,cat,4060
0.8782919645309448,crossword puzzle,,,11797
0.7217226624488831,schipperke,n02104365,dog,10444
0.7325442433357239,German shepherd,n02106662,dog,5386
0.9770023822784424,carton,,,6990
0.400734007358551,Chesapeake Bay retriever,n02099849,dog,9135
0.5207027196884155,kelpie,n02105412,dog,7265
0.290549099445343,Siamese cat,n02123597,cat,2012
0.474934846162796,Persian cat,n02123394,cat,8800
0.16685235500335693,Egyptian cat,n02124075,cat,11976
0.20406700670719147,kit fox,,,6365
0.221124067902565,Angora,n02123478,cat,10863
0.21846482157707214,Egyptian cat,n02124075,cat,6916
0.9751676917076111,Siamese cat,n02123597,cat,7931
0.3449018895626068,American Staffordshire terrier,n02093428,dog,5015
0.2707970142364502,Norwegian elkhound,n02091467,dog,6102
0.17468787729740143,otterhound,n02091635,dog,9814
0.2839515805244446,Siberian husky,n02110185,dog,7204
0.8024392127990723,Labrador retriever,n02099712,dog,11614
0.44763991236686707,basset,n02088238,dog,3121
0.12686292827129364,Egyptian cat,n02124075,cat,11355
0.08283422142267227,Border collie,n02106166,dog,7615
0.8273851275444031,Rottweiler,n02106550,dog,468
0.6569755673408508,bluetick,n02088632,dog,1185
0.3467491567134857,tabby,n02122878,cat,5789
0.3467491567134857,tabby,n02123045,cat,3716
0.06476329267024994,malinois,n02105162,dog,3758
0.48846280574798584,Labrador retriever,n02099712,dog,798
0.8472269177436829,tabby,n02122878,cat,11103
0.8472269177436829,tabby,n02123045,cat,8656
0.2405480146408081,black-and-tan coonhound,n02089078,dog,3048
0.6305627822875977,miniature schnauzer,n02097047,dog,8924
0.46317535638809204,Rottweiler,n02106550,dog,11567
0.34639981389045715,miniature pinscher,n02107312,dog,9631
0.1570442169904709,Egyptian cat,n02124075,cat,1867
0.26329511404037476,tabby,n02122878,cat,12210
0.26329511404037476,tabby,n02123045,cat,560
0.5962288975715637,Egyptian cat,n02124075,cat,6227
0.5429074764251709,Egyptian cat,n02124075,cat,2103
0.6688942313194275,tabby,n02122878,cat,9456
0.6688942313194275,tabby,n02123045,cat,4364
0.2719394862651825,beagle,n02088364,dog,8213
0.9449959397315979,Shetland sheepdog,n02105855,dog,6041
0.4575042724609375,tiger cat,n02123159,cat,7213
0.49180495738983154,tabby,n02122878,cat,10754
0.49180495738983154,tabby,n02123045,cat,1194
0.1600777953863144,Egyptian cat,n02124075,cat,5173
0.3110080361366272,Ibizan hound,n02091244,dog,6548
0.29832422733306885,Ibizan hound,n02091244,dog,8353
0.5905137658119202,Cardigan,n02113186,dog,9559
0.150704026222229,Afghan hound,n02088094,dog,1558
0.36596590280532837,American Staffordshire terrier,n02093428,dog,9406
0.3002924621105194,tabby,n02122878,cat,8670
0.3002924621105194,tabby,n02123045,cat,11947
0.7721689343452454,tabby,n02122878,cat,4570
0.7721689343452454,tabby,n02123045,cat,7437
0.39150911569595337,tabby,n02122878,cat,6158
0.39150911569595337,tabby,n02123045,cat,11834
0.6270259022712708,redbone,n02090379,dog,5298
0.179988294839859,briard,n02105251,dog,11261
0.5542826056480408,miniature poodle,n02113712,dog,2646
0.7488803267478943,Staffordshire bullterrier,n02093256,dog,4046
0.8915042281150818,tabby,n02122878,cat,1308
0.8915042281150818,tabby,n02123045,cat,4304
0.43272921442985535,Egyptian cat,n02124075,cat,3374
0.6123834848403931,Egyptian cat,n02124075,cat,8621
0.0844893679022789,German shepherd,n02106662,dog,10434
0.20649391412734985,tabby,n02122878,cat,8150
0.20649391412734985,tabby,n02123045,cat,9363
0.667976975440979,Egyptian cat,n02124075,cat,7400
0.6231415867805481,tabby,n02122878,cat,10626
0.6231415867805481,tabby,n02123045,cat,4733
0.18459393084049225,bassinet,,,7581
0.7164797186851501,kelpie,n02105412,dog,4613
0.4814473092556,kelpie,n02105412,dog,9832
0.6898483037948608,Staffordshire bullterrier,n02093256,dog,9906
0.2933120131492615,Dandie Dinmont,n02096437,dog,9708
0.16108237206935883,Staffordshire bullterrier,n02093256,dog,2123
0.6021801829338074,American Staffordshire terrier,n02093428,dog,1949
0.5594474673271179,German short-haired pointer,n02100236,dog,8406
0.5543062686920166,Great Dane,n02109047,dog,6478
0.5625735521316528,Border collie,n02106166,dog,8954
0.9205394387245178,Rottweiler,n02106550,dog,5668
0.43086671829223633,Border collie,n02106166,dog,6108
0.3517463803291321,Doberman,n02107142,dog,7515
0.31745171546936035,German short-haired pointer,n02100236,dog,3510
0.8540329337120056,flat-coated retriever,n02099267,dog,4242
0.8416147232055664,American Staffordshire terrier,n02093428,dog,6702
0.4745670258998871,Rhodesian ridgeback,n02087394,dog,6775
0.5382900834083557,Chihuahua,n02085620,dog,11519
0.33188533782958984,flat-coated retriever,n02099267,dog,5942
0.4181191921234131,Siamese cat,n02123597,cat,6677
0.15977244079113007,bow tie,,,1171
0.840313196182251,tabby,n02122878,cat,8791
0.840313196182251,tabby,n02123045,cat,12107
0.6429540514945984,malamute,n02110063,dog,639
0.9574527144432068,hamper,,,9075
0.6570684909820557,pug,n02110958,dog,1387
0.0783105194568634,Pembroke,n02113023,dog,6445
0.30543696880340576,Persian cat,n02123394,cat,2406
0.07451525330543518,groenendael,n02105056,dog,11977
